KoordID,x,y,whinchat,ptarmigan,dipper,elev.birds,prec.birds,temp.birds,est.slope,forest.edge.sum,forest.sum,grassland.sum,water.dist,buildings.sum
725246,725000,246000,0,0,0,881.099975585938,562.997366178179,17.1620956037281,5.31532172077301,27.4709375,37.28984375,52.09515625,1000,59
725262,725000,262000,0,0,0,666.299987792969,384.982010587767,17.7753841906017,2.5193212852659,19.495625,19.76953125,50.14375,4000,42
725278,725000,278000,0,0,0,546.400024414062,330.3042721243,18.3440726083479,2.53390043104908,13.18390625,87.343125,3.1515625,3000,33
731118,731000,118000,0,0,0,1463.5,581.888316066312,15.1064038597486,21.4293171954695,13.3446875,96.3903125,2.12421875,3000,5
731126,731000,126000,0,0,0,1301.69995117188,439.937852631652,15.3792516335787,22.4308954497746,7.95875,89.70515625,4.08390625,2000,21
731134,731000,134000,0,0,0,2075.39990234375,616.094034853745,,19.0592923942144,22.10921875,54.42,19.17625,5000,1
731158,731000,158000,0,1,0,2738,531.959980917211,,4.61787425089872,0,0,56.8103125,2236.06797749979,0
731174,731000,174000,1,0,0,1291.80004882812,267.7154146687,,13.7024392592784,5.65453125,11.27859375,75.99921875,1414.2135623731,49
731190,731000,190000,0,1,0,2214.39990234375,457.875369154163,8.97430456302631,9.52014440400721,0,0,88.279375,8544.00374531753,0
731206,731000,206000,0,0,0,1302.09997558594,523.514877649837,14.1865551251124,12.9626273545629,13.459375,78.20015625,17.074375,5099.01951359279,12
731222,731000,222000,0,0,0,1193.59997558594,572.667531862614,16.4411676418284,24.4539109441981,29.05375,57.09703125,35.20984375,1000,45
731238,731000,238000,0,0,0,1054.5,595.82905739573,,5.42539656342107,37.3046875,44.3790625,49.63828125,3605.55127546399,27
731254,731000,254000,0,0,1,538.299987792969,411.602312599725,,0.791001534484148,20.48015625,43.14453125,43.79546875,3000,96
731270,731000,270000,0,0,0,502.700012207031,340.968955703843,18.7433767866064,2.4062301066237,7.21390625,14.73875,24.7915625,3605.55127546399,100
737134,737000,134000,0,0,1,680.099975585938,344.307072916241,18.8515508229908,21.3138921619637,29.9521875,81.409375,7.21125,0,12
737142,737000,142000,0,0,1,1187.80004882812,332.19601340797,15.8486288844806,9.13298221512951,25.3190625,54.01953125,27.82109375,0,29
737150,737000,150000,0,0,0,2536.39990234375,619.845897114839,7.98833278387774,7.03169011294648,0,0,31.59625,0,0
737166,737000,166000,0,1,0,2437.69995117188,526.039917308668,8.21026686478422,6.83526147333922,0,0,78.70296875,3000,0
737182,737000,182000,0,0,1,706.400024414062,275.677819772167,18.3330047389323,8.7866791354671,15.10265625,37.1871875,28.075625,0,47
737198,737000,198000,0,0,0,2628.39990234375,682.891301269448,,21.09616491588,0,0.58390625,18.38078125,6324.55532033676,1
737214,737000,214000,0,0,0,2035.59997558594,600.477264185802,,7.65262300167024,0,1.4584375,91.2540625,5385.1648071345,6
737230,737000,230000,0,0,0,1613.80004882812,770.126817920902,12.3060866125354,6.86672020869261,3.004375,24.2884375,71.54140625,2000,3
737246,737000,246000,0,0,0,870.5,529.214998997978,16.4009609371266,2.81819384108121,19.2609375,34.07796875,53.36890625,7071.06781186548,56
737262,737000,262000,0,0,0,512.5,388.606562542745,18.6019225603776,2.24401298210673,12.01078125,25.08125,32.41796875,0,66
743158,743000,158000,1,0,0,1802.09997558594,339.962514731217,11.5444330478082,18.0997922669447,8.45203125,18.70859375,66.6928125,1000,20
743174,743000,174000,1,0,0,1638.90002441406,290.275523668747,,19.3293491376716,22.36375,36.379375,55.643125,8246.21125123532,21
743190,743000,190000,0,1,0,1391.40002441406,345.283405655445,14.045313583442,17.6668303607602,15.848125,63.67359375,23.0865625,4242.64068711928,25
743206,743000,206000,1,0,0,1387,384.166618234223,13.8270506765482,19.7200238642667,21.466875,57.28484375,37.5590625,1000,9
743222,743000,222000,0,0,0,1333.40002441406,603.493299927212,14.210950298849,29.0344413459347,29.28765625,50.9321875,43.75609375,2828.42712474619,29
743238,743000,238000,0,0,0,1266.59997558594,699.147237662257,14.0904758641213,5.31042246976902,19.30671875,58.34625,38.0121875,5099.01951359279,3
743254,743000,254000,1,0,1,579.099975585938,380.468572517754,18.0795479901612,2.04497031592836,23.6746875,41.26984375,27.64203125,0,144
743270,743000,270000,0,0,0,436.399993896484,342.057991825235,19.0994555386217,0.816536235776672,11.05578125,70.2546875,11.2678125,2000,98
749150,749000,150000,0,1,0,2412.5,469.005257507051,8.51081765404633,9.89709750116126,0,0,48.76015625,8062.25774829855,0
749166,749000,166000,1,0,0,1775.59997558594,299.885865267243,11.7570229537223,16.4126639041278,12.129375,40.9075,51.373125,3162.27766016838,13
749182,749000,182000,0,0,0,1021.5,338.360112226345,,23.9916277702878,16.56875,86.50828125,11.68375,1000,6
749198,749000,198000,0,0,0,1428.19995117188,375.714732349601,12.4632053060668,25.5726385034054,10.0146875,16.969375,41.496875,1414.2135623731,1
749214,749000,214000,0,0,0,478,433.17715444117,18.7121842331108,19.0503777508381,22.40796875,38.301875,32.93328125,1000,57
749230,749000,230000,0,0,0,1012.40002441406,443.255768285572,15.8569062021566,12.6839878857226,14.11984375,30.2128125,67.38234375,4123.10562561766,20
749246,749000,246000,0,0,0,987,634.442997489613,,3.1487875324526,8.80015625,22.39265625,74.43109375,1414.2135623731,55
749262,749000,262000,0,0,0,407.600006103516,342.690336896147,,2.19333110200293,3.74125,5.47171875,26.0571875,3162.27766016838,124
755158,755000,158000,0,1,0,2227.69995117188,510.844536741147,9.82428790379779,19.9718141744607,4.5228125,13.18703125,57.92296875,4123.10562561766,9
755174,755000,174000,0,0,1,690.5,316.23132191161,17.9928324123652,8.25396611925888,24.41640625,62.73953125,17.9375,0,44
755190,755000,190000,0,0,0,569.5,246.109341726726,18.7506192233989,14.9891111803495,10.97796875,26.204375,11.57171875,0,60
755206,755000,206000,0,0,0,928.200012207031,338.466612898896,16.6633437768007,15.5827034294402,27.40515625,67.27453125,28.56375,2828.42712474619,39
755222,755000,222000,0,0,0,453.299987792969,359.984068729286,19.5,2.94038886442568,3.45296875,12.13703125,28.37734375,1000,83
755238,755000,238000,0,0,0,1464.69995117188,556.76521930603,14.5094303665081,23.1614379699065,22.7971875,56.440625,33.96625,3000,30
755254,755000,254000,0,0,0,950.5,652.433298166381,15.9514992078469,2.94199053803052,29.96125,31.2971875,59.919375,7000,82
761134,761000,134000,0,0,1,1093.90002441406,312.145768352352,16.4726392722457,23.4306699795291,22.9815625,70.37171875,19.50640625,1000,37
761150,761000,150000,0,1,0,2736,530.476606738836,6.41938424221281,2.69882548626863,0,0,13.175,6708.20393249937,0
761166,761000,166000,0,0,0,1782.90002441406,345.606325562819,12.1000157762513,17.0818107857241,9.94203125,80.88515625,9.88546875,2828.42712474619,6
761182,761000,182000,1,0,1,1333.69995117188,346.338660812076,14.3165932047042,5.76092984744975,19.2,46.2265625,44.6165625,4000,66
761198,761000,198000,0,0,0,536.299987792969,244.761721903034,19.221602622985,3.50237015643301,16.66453125,9.47578125,10.1196875,0,51
761246,761000,246000,0,0,0,416.799987792969,437.222443340652,19.5,0.268961021967718,0,0.63546875,15.93296875,2000,44
767134,767000,134000,0,0,0,1267.19995117188,334.880925554871,15.0918087326642,27.7894939123078,12.91765625,89.60453125,1.2096875,1000,20
767142,767000,142000,0,1,0,2538.69995117188,420.848053992515,7.38567568114684,10.03127509196,0,0,40.5415625,4242.64068711928,0
767158,767000,158000,1,0,0,1410.80004882812,273.885278000353,14.2435935805195,2.47691504478294,14.858125,62.808125,29.78703125,0,10
767174,767000,174000,0,0,1,1933.80004882812,347.879782650514,,15.7703203599874,12.95359375,53.19703125,31.5796875,3000,6
767190,767000,190000,0,0,0,1578.80004882812,399.994767983399,,16.5206520594399,20.6803125,58.8459375,37.7846875,2000,38
767206,767000,206000,0,0,0,899.599975585938,278.405244231121,,13.923065464573,16.95671875,32.42421875,51.115,2000,90
773134,773000,134000,0,0,0,2599.39990234375,431.970667724703,7.38368288509725,15.9843476171156,0,0,2.83703125,1414.2135623731,1
773150,773000,150000,0,0,0,2553.80004882812,393.735837248882,7.67132367028534,8.45100913067895,0,0,42.62390625,1414.2135623731,1
773166,773000,166000,0,1,0,2341.80004882812,450.652316255253,8.74176932346358,10.6195035207701,9.4375,18.64234375,71.79,5656.85424949238,1
773182,773000,182000,0,0,0,2158.89990234375,551.379431501943,9.45496675279244,17.6167661351556,6.54703125,10.71234375,43.78890625,1414.2135623731,0
773198,773000,198000,0,0,0,1178.80004882812,370.54766115193,15.3621424121313,19.1573327330396,31.48015625,59.349375,38.28171875,1000,38
779142,779000,142000,1,0,1,2041.80004882812,336.724427373512,10.6089211577291,10.0688581097671,7.01484375,18.6934375,75.14859375,2236.06797749979,10
779158,779000,158000,0,0,0,2287.60009765625,306.292405700535,9.05406828861077,11.1113739149447,0,18.57265625,64.6315625,7280.10988928052,2
779174,779000,174000,0,0,1,2001.5,418.213328183729,,11.6517955520035,15.5646875,40.7746875,37.9125,2236.06797749979,10
779190,779000,190000,0,1,0,2510.39990234375,592.283446352977,,10.0623703107851,0,0,26.37890625,5000,2
779206,779000,206000,0,0,0,1716.90002441406,554.463922300855,11.9255450945572,16.8505105644325,8.2396875,31.5071875,51.73875,7615.77310586391,11
785150,785000,150000,0,1,0,2216.60009765625,333.135725916824,9.73010549130034,24.6359904811538,17.275,43.19234375,23.015,1414.2135623731,18
785166,785000,166000,0,0,0,2732.89990234375,437.131564283534,6.26286612390819,14.1696606571658,0,0,24.6278125,6403.12423743285,0
785182,785000,182000,0,1,0,2286.80004882812,419.140147828536,9.19530377130625,19.49669035163,6.67140625,14.64953125,58.78046875,3605.55127546399,10
785198,785000,198000,0,1,0,2187.30004882812,513.019007060483,9.3822585933191,10.7265806733274,0,0,69.97484375,2828.42712474619,5
791142,791000,142000,0,0,0,2477.69995117188,323.682452619934,,8.40067900585287,0,0,7.8121875,7000,1
791158,791000,158000,0,1,0,2583.80004882812,367.074203218605,,13.9389051946285,6.33984375,6.22046875,65.81296875,2236.06797749979,0
791174,791000,174000,0,0,0,3032.60009765625,440.141151181706,,11.4472119871627,0,0,0.8203125,6000,0
791190,791000,190000,0,1,0,2139.60009765625,411.930935851828,10.0999510532558,23.6498484444902,5.64109375,20.733125,48.36515625,1000,0
797134,797000,134000,0,0,0,2383.30004882812,322.798181015164,9.31335102439102,18.5380499360687,4.4484375,7.76015625,70.02828125,4000,1
797142,797000,142000,0,1,0,2316,358.529697533604,,13.9623731256061,0,0,43.71359375,1000,1
797150,797000,150000,0,1,0,2823.89990234375,385.048601213105,,8.27536986939718,0,0,20.60171875,5830.9518948453,1
797166,797000,166000,0,0,0,1830,254.072716003484,12.0674043355424,12.5827152067641,20.75578125,68.78828125,21.34359375,1000,9
797182,797000,182000,0,1,1,2095.19995117188,291.321049370865,9.60098417550008,14.7640614159466,3.5815625,3.40484375,63.07796875,4123.10562561766,1
803126,803000,126000,0,0,0,2037.19995117188,375.194652013447,11.0994424614751,19.5252586528287,9.71984375,33.16078125,39.48265625,2236.06797749979,1
803134,803000,134000,0,0,0,1870.40002441406,393.892273827341,12.3020921304371,28.0551708473141,13.85015625,56.88453125,20.25984375,2000,14
803142,803000,142000,1,0,0,2375.60009765625,374.215936058708,8.93958442170703,19.5596616793928,6.124375,11.12890625,53.13984375,1000,2
803174,803000,174000,1,0,1,1560.30004882812,237.548832055585,12.9360350562375,10.6066216875805,10.6634375,66.155625,30.11640625,1000,27
803190,803000,190000,0,0,0,2842,421.748314722195,5.3206406202049,6.03659550737368,0,0,0,7071.06781186548,0
809126,809000,126000,0,0,0,1901,399.394393998712,11.839481133237,25.8614507538809,13.4925,74.6184375,18.6409375,2000,9
809182,809000,182000,0,0,1,1843.90002441406,272.138616321071,,21.5817452652639,20.3128125,87.7859375,5.79515625,1000,5
815174,815000,174000,0,0,0,2656.30004882812,365.615803022023,7.2500755484361,6.77962498242194,0,0.0346875,13.73140625,8485.28137423857,0
815190,815000,190000,0,1,0,2391.30004882812,298.864582401035,,13.5357337433948,0,0,77.35484375,5000,2
821166,821000,166000,0,1,1,2145.30004882812,261.225172541239,10.231450163975,19.5094567871155,11.536875,63.78296875,11.76,1000,3
821182,821000,182000,0,0,0,2905,429.487883945091,,9.44996237280268,0,0,15.22375,4242.64068711928,1
827190,827000,190000,0,0,1,1582.09997558594,312.697824963918,12.8184524941478,17.5891425029145,20.6565625,88.6225,1.71375,1000,0
833166,833000,166000,0,1,0,2620.19995117188,367.83488898026,7.60745558954724,5.78087873487114,0.40359375,0.809375,30.93171875,2828.42712474619,0
